x,y,cat
457.0,841.2878047,0
872.0,1277.498767,1
127.0,187.9880807,0
-97.0,-94.06760004,0
-73.0,213.8448638,0
-4.0,41.59576289,1
281.0,614.0421011,1
831.0,1245.558251,1
269.0,614.2967655,1
502.0,851.848225,0
559.0,600.8203926,0
169.0,211.3515398,1
533.0,899.7120388,0
-70.0,67.41463003,0
517.0,885.8329485,1
981.0,1390.77609,0
51.0,365.5589858,1
271.0,598.7118611,0
845.0,984.9805324,0
324.0,667.4173616,1
684.0,817.8396502,0
62.0,162.3635562,1
478.0,842.8580854,0
88.0,124.7134602,0
-8.0,299.5422755,1
208.0,532.1636683,1
599.0,974.1420417,1
824.0,1235.61075,0
456.0,828.8933899,0
618.0,740.9387235,1
131.0,449.7614788,0
523.0,636.0919376,1
-47.0,264.3183267,1
-83.0,218.4498888,1
494.0,607.5401566,0
963.0,1118.60737,0
296.0,348.0876386,0
-76.0,-25.95992196,0
27.0,318.5844563,1
659.0,777.8700481,1
901.0,1314.847309,0
484.0,602.1115175,0
41.0,133.2268179,0
816.0,993.9849656,1
784.0,1179.130041,0
767.0,987.1996139,1
11.0,33.0226261,0
343.0,706.2244893,1
257.0,350.9061008,0
283.0,362.2022592,0
64.0,154.8315398,1
-99.0,197.6448917,1
204.0,541.7021466,0
167.0,217.5481931,1
764.0,1146.772508,0
-93.0,-86.88334946,0
358.0,452.4868949,1
302.0,666.8602838,0
-40.0,28.32209261,0
-14.0,291.1693274,0
744.0,1144.976587,1
16.0,333.2639025,1
-24.0,38.12737048,1
751.0,972.4739418,1
50.0,351.6869056,1
304.0,636.8983252,0
780.0,926.0255608,0
207.0,355.7072455,1
513.0,876.2558196,1
950.0,1158.566213,1
618.0,994.2655625,1
884.0,1317.460842,1
718.0,845.7691653,1
691.0,1071.539139,0
286.0,377.0958309,0
767.0,933.2015286,1
544.0,899.6323757,1
209.0,532.6653919,0
711.0,828.5831525,1
876.0,1059.826459,0
310.0,430.1936459,1
364.0,422.0711906,0
517.0,882.0342686,0
453.0,568.7491075,1
680.0,1051.306462,0
417.0,533.9342598,0
406.0,758.8373344,1
961.0,1383.781789,0
518.0,616.5425819,0
70.0,395.1627518,1
856.0,1257.616845,1
550.0,571.8467231,1
901.0,1307.641769,1
255.0,306.512448,0
405.0,531.6829184,1
526.0,906.6221359,1
463.0,827.6325774,0
955.0,1131.1886,0
94.0,406.2970934,1
323.0,661.7731246,1
748.0,938.6521203,1
895.0,1305.449953,1
169.0,501.9042218,0
926.0,1092.742528,1
347.0,398.2340327,1
320.0,668.7054135,0
438.0,814.6385066,0
673.0,787.1164338,0
-45.0,257.3755121,0
508.0,600.8506198,0
640.0,735.941647,1
402.0,461.2498455,0
466.0,829.5107748,0
424.0,782.8391097,0
228.0,319.9314989,0
332.0,686.4529357,0
343.0,397.542717,1
27.0,135.8001815,0
114.0,433.3732602,1
-65.0,-106.8132438,1
44.0,341.2588302,1
191.0,531.9373346,1
419.0,490.5907405,1
408.0,766.70721,0
265.0,609.4341302,1
930.0,1149.409588,0
-10.0,309.2773198,0
-11.0,120.6550019,1
529.0,697.1069373,1
404.0,748.6492671,0
479.0,840.7095257,0
683.0,1076.548578,1
2.0,64.25637897,1
763.0,937.5826897,0
893.0,977.6575825,1
540.0,917.9037613,0
674.0,1082.203281,1
211.0,277.6239286,0
842.0,1237.80969,0
-18.0,38.64498587,1
135.0,191.110614,0
892.0,1303.813433,1
412.0,518.3169472,0
238.0,314.2979754,0
21.0,70.57914588,0
908.0,1077.484639,0
584.0,952.3230891,0
411.0,513.7470054,0
634.0,813.7718441,1
652.0,1036.899499,0
286.0,365.9434377,1
904.0,1073.295147,0
824.0,1228.207797,1
252.0,350.7980537,0
638.0,1024.800063,1
937.0,1356.924597,0
833.0,1239.312074,1
613.0,990.685592,0
444.0,797.6082048,0
-13.0,130.2055489,1
695.0,1068.27887,1
692.0,886.7075455,1
567.0,927.7048344,1
968.0,1106.280111,1
904.0,1310.533971,0
302.0,443.4532451,1
668.0,820.4142885,0
424.0,548.8892752,0
-58.0,230.4534637,1
47.0,377.3216858,0
400.0,769.564816,0
638.0,1031.089564,1
412.0,508.7280359,1
717.0,877.5050998,0
525.0,895.8976083,0
119.0,450.7390925,0
167.0,485.4972234,1
250.0,487.6624693,1
434.0,537.4376509,0
379.0,725.6382528,0
158.0,230.6206357,1
129.0,205.6043583,0
577.0,775.0881494,0
863.0,1017.09124,0
461.0,627.3505956,1
271.0,354.7407941,1
659.0,1027.399751,0
-21.0,267.8619383,1
459.0,828.0371408,1
853.0,991.5002737,0
-32.0,-25.08680631,0
1000.0,1442.620561,1
15.0,321.5755717,0
465.0,541.7183943,0
877.0,1017.072645,0
684.0,832.8715284,1
34.0,338.6165537,1
86.0,402.8710744,1
538.0,634.4276798,1
486.0,837.3905152,0
305.0,660.0664451,0
910.0,1330.146254,0
162.0,287.5911861,0
435.0,534.8921267,0
118.0,237.8378679,1
808.0,915.1672123,0
351.0,705.4498891,1
800.0,958.0827926,0
204.0,273.9630195,0
7.0,52.19809721,0
640.0,781.1153596,0
188.0,214.9260536,1
1000.0,1185.668904,1
66.0,367.481391,1
312.0,671.8710221,0
651.0,1033.78655,0
222.0,310.5094089,0
839.0,1005.580309,0
53.0,125.4833918,1
751.0,836.0642406,0
4.0,6.160643002,0
857.0,1040.327188,1
-30.0,262.1784432,1
736.0,1145.028484,1
808.0,1228.880281,1
528.0,895.5899952,0
845.0,1245.090563,0
-17.0,57.57257886,0
523.0,888.648507,0
28.0,330.1192585,1
410.0,767.6414211,1
589.0,680.3320151,1
883.0,1295.489755,1
197.0,297.9086976,0
633.0,734.014241,0
326.0,401.5750323,1
11.0,311.5650852,0
501.0,557.8521505,1
833.0,1253.95164,0
367.0,452.6498396,0
-86.0,-69.15370403,0
428.0,541.7285116,1
836.0,998.7265728,1
985.0,1108.928228,0
564.0,753.3776653,1
173.0,245.849842,0
884.0,1056.22771,0
828.0,971.3840834,0
282.0,628.8937223,1
264.0,616.7146988,0
915.0,1144.1995,1
886.0,1285.450113,1
271.0,611.0872597,1
663.0,1061.084871,0
669.0,794.9328486,0
622.0,814.1217949,0
484.0,624.9927154,1
-65.0,223.1564808,0
-99.0,177.8839115,1
326.0,404.1767647,0
170.0,237.0085489,0
596.0,980.8705642,1
78.0,402.220835,1
204.0,229.252346,0
920.0,1328.01734,1
416.0,757.6801178,0
442.0,542.0495448,0
192.0,521.1667247,0
917.0,1338.746326,0
912.0,1318.366176,0
816.0,1218.378515,1
871.0,1296.5708,0
624.0,714.8835876,0
959.0,1373.756086,0
810.0,1198.482545,0
270.0,411.6424368,1
0.0,300.4365941,1
526.0,885.0901726,0
435.0,804.584492,0
663.0,791.2107742,0
861.0,995.2769739,1
573.0,754.0411159,1
221.0,538.3786131,1
966.0,1138.934414,0
901.0,1302.969138,1
277.0,350.946078,0
908.0,1123.8328,0
234.0,567.9370183,0
330.0,669.4548313,1
546.0,916.9321983,1
861.0,1258.637075,0
155.0,490.1831975,0
508.0,877.4281836,0
96.0,407.4783688,0
266.0,401.1816951,0
125.0,453.9951394,0
104.0,434.101342,1
128.0,157.4445951,1
93.0,426.2343716,0
789.0,1191.960351,1
832.0,957.9382708,0
674.0,845.8695157,0
2.0,17.34191401,1
599.0,772.2501978,1
584.0,957.3924424,1
836.0,1240.82707,0
586.0,708.7515557,1
60.0,375.1191966,0
432.0,529.5493877,1
590.0,667.92995,1
634.0,1014.341535,1
699.0,1099.186128,0
197.0,264.6779112,0
434.0,541.3485612,1
654.0,760.9995771,0
-86.0,209.4745986,1
238.0,567.8072064,1
894.0,1302.334585,1
115.0,151.1649084,0
786.0,981.3218292,1
12.0,76.0534501,0
-31.0,24.23434785,0
243.0,295.2109748,1
364.0,714.3025744,0
56.0,378.8374356,1
733.0,821.2224848,0
580.0,731.3120322,0
76.0,399.0790436,1
348.0,687.34572,1
-39.0,37.76927561,1
-43.0,-18.96967241,1
640.0,1025.404042,0
404.0,747.8575728,0
754.0,1149.314456,0
838.0,1233.076336,0
861.0,1066.429401,0
385.0,543.8430321,0
433.0,793.4679735,1
24.0,334.9320739,1
429.0,784.2264237,0
26.0,104.7289039,0
919.0,1085.976847,1
-53.0,237.3788159,0
442.0,583.9688722,0
332.0,386.7109002,0
332.0,674.0376362,1
188.0,277.9361839,1
7.0,118.4639481,0
557.0,939.6079185,0
599.0,962.5333036,0
211.0,542.6972766,0
148.0,460.9599389,1
697.0,828.5813115,0
927.0,1347.563836,0
274.0,633.0728801,0
422.0,531.8825341,1
944.0,1128.46667,1
-73.0,229.4185211,1
382.0,736.8024376,0
983.0,1410.423146,0
495.0,552.9473572,0
708.0,1112.043501,0
706.0,872.9808267,1
194.0,539.887454,0
134.0,456.3881577,0
122.0,454.6813095,1
62.0,372.1546458,1
732.0,907.9746787,1
177.0,286.8089516,1
257.0,586.0422478,0
238.0,598.4730964,0
168.0,509.850524,1
834.0,1237.835511,0
509.0,889.1508352,0
28.0,346.5688132,1
563.0,696.7408003,0
431.0,511.0882383,1
64.0,380.3448385,0
232.0,557.2957612,1
154.0,271.9601828,1
856.0,1245.566694,1
105.0,433.0627333,0
853.0,1280.407195,1
109.0,243.8866264,0
188.0,204.1743165,1
594.0,976.054337,1
561.0,932.2670708,0
444.0,808.1866275,1
304.0,653.8681873,1
477.0,565.0801154,0
320.0,644.8369883,1
377.0,740.4382673,1
25.0,164.1755175,1
69.0,75.89685588,0
809.0,1211.143606,0
685.0,827.8928062,0
425.0,456.6413048,0
756.0,925.6542459,1
475.0,546.966733,1
293.0,640.5061311,1
6.0,68.95578381,1
462.0,817.8826763,0
539.0,622.2460451,1
451.0,800.683279,1
586.0,706.2984295,1
736.0,1127.392159,0
827.0,1238.467583,0
13.0,334.4804564,1
117.0,446.3256341,1
796.0,960.4051918,0
745.0,839.7373748,1
-41.0,241.5290383,0
-59.0,247.2415486,0
276.0,620.7371416,0
744.0,1162.550733,1
338.0,433.98311,1
966.0,1111.409453,0
210.0,322.0839888,0
191.0,526.3381872,1
284.0,633.2088917,1
327.0,679.2789739,1
718.0,1103.695093,1
400.0,496.0388769,0
711.0,852.9880647,1
390.0,453.2399468,0
642.0,802.6542491,1
815.0,943.2865059,1
433.0,609.7203666,0
106.0,242.0284077,1
538.0,623.9528302,1
390.0,724.1365036,1
818.0,973.9371354,1
453.0,803.0538187,0
158.0,229.5160116,0
296.0,398.8265192,1
681.0,1073.670264,0
-22.0,282.9273196,0
407.0,632.5845489,1
279.0,397.2182502,1
-89.0,199.819921,0
37.0,60.13128123,0
-100.0,-59.7191967,0
440.0,803.5815074,1
673.0,836.7280978,1
868.0,1251.701031,1
979.0,1408.169334,1
394.0,492.9183076,0
717.0,862.1235181,0
352.0,394.3181015,1
206.0,267.9396249,0
55.0,350.9530396,1
126.0,176.6328205,0
532.0,904.155909,0
704.0,1071.921219,0
336.0,410.0593362,0
-4.0,311.8714615,0
168.0,482.8219971,0
-58.0,10.86519972,0
45.0,101.106675,1
883.0,1070.5655,1
567.0,956.5393052,0
515.0,606.8185549,1
310.0,670.0316864,1
-24.0,26.17338065,0
512.0,882.4678305,1
562.0,661.2113416,0
311.0,645.9549076,0
727.0,1121.800467,0
151.0,282.2478843,0
243.0,579.9711896,0
361.0,714.798736,0
310.0,412.0242228,0
833.0,970.3921187,0
993.0,1191.683594,0
722.0,1103.81983,1
-25.0,-39.93294943,0
446.0,596.0409869,1
273.0,598.7808843,0
809.0,1032.939592,1
-48.0,14.01078928,0
721.0,896.5891194,0
637.0,772.3716213,0
91.0,194.1824058,1
595.0,712.6823619,1
898.0,1028.523131,0
561.0,742.4799613,0
180.0,212.9402719,1
486.0,667.0317083,0
285.0,627.2680111,1
61.0,376.9486558,0
173.0,226.9147665,1
140.0,457.9313655,1
797.0,1047.603668,0
-25.0,-20.2611418,1
-11.0,315.3279448,0
547.0,711.366781,1
151.0,199.5990029,0
783.0,960.7257054,0
568.0,936.3671495,0
686.0,1065.645485,1
69.0,156.8184168,1
72.0,89.54420591,0
3.0,325.0258335,0
197.0,522.8387825,0
265.0,603.9314988,0
-38.0,277.9828648,0
121.0,149.1007651,1
551.0,694.7395079,1
700.0,1093.021417,1
38.0,132.585033,1
399.0,760.6653675,0
179.0,509.7198449,0
7.0,77.99766622,0
62.0,160.3299894,0
526.0,887.0093819,1
184.0,525.3693181,1
930.0,1338.296069,0
693.0,1087.646844,0
574.0,625.788899,0
905.0,1082.524521,0
999.0,1249.375424,1
406.0,504.4630229,0
140.0,225.2781185,0
702.0,860.1099979,0
851.0,1053.959692,1
376.0,460.206173,0
462.0,520.3018878,1
484.0,841.1853289,1
695.0,816.8803109,1
-79.0,-7.589838489,1
895.0,1307.949387,0
878.0,1067.640404,0
408.0,521.5932212,1
32.0,349.7449085,1
999.0,1180.23383,1
191.0,520.6869185,0
347.0,706.965313,1
766.0,954.7707999,1
147.0,474.0974002,0
758.0,1157.050611,0
750.0,1152.829008,0
78.0,112.7400621,0
280.0,374.3217815,1
552.0,656.5169224,1
840.0,1239.772499,1
380.0,481.0661342,0
533.0,618.2789463,1
741.0,913.8409892,0
480.0,606.1017384,0
494.0,640.1547883,1
110.0,425.4507267,1
730.0,1126.119115,1
271.0,616.045775,0
453.0,498.015797,1
347.0,418.9928068,1
872.0,1279.914836,1
574.0,950.0658832,1
356.0,686.6946543,0
358.0,429.5401475,0
899.0,1053.982178,1
582.0,699.9227621,1
220.0,560.1681458,0
234.0,284.1026665,0
324.0,468.6130352,1
406.0,767.8685151,1
77.0,163.8646185,1
577.0,946.5236506,0
14.0,92.59579178,1
-63.0,242.7530029,1
521.0,897.2904325,0
780.0,1003.959234,0
292.0,394.9579294,0
184.0,520.0898741,1
147.0,160.3910044,1
590.0,701.7352156,0
667.0,1044.679636,0
659.0,770.6730201,0
154.0,202.4860258,0
152.0,472.1286199,0
373.0,727.7100892,1
31.0,336.2388935,1
265.0,352.9317038,1
694.0,818.4523835,0
245.0,575.9627026,0
297.0,647.7303018,1
464.0,811.7006877,0
927.0,1104.453513,1
495.0,865.5482919,1
508.0,857.7312295,1
483.0,858.8289379,0
770.0,1173.88317,0
238.0,560.5715889,0
474.0,529.7493235,0
323.0,665.2500247,0
976.0,1394.959151,0
779.0,1185.196949,1
371.0,505.6481959,0
570.0,634.8965786,0
616.0,987.7977355,1
-78.0,227.5017321,1
-53.0,-45.75657143,1
799.0,1200.696808,0
628.0,787.8455288,1
593.0,950.3335601,0
664.0,782.8105345,1
275.0,612.1995005,0
699.0,852.3715628,1
467.0,809.5628457,0
59.0,373.1900275,0
432.0,563.1287657,1
894.0,995.7433624,0
862.0,992.8328204,0
717.0,881.7955323,0
4.0,55.725362,1
780.0,1171.824792,0
887.0,1310.474729,0
750.0,1145.596327,0
-26.0,286.1131426,1
476.0,554.527214,1
804.0,1217.004848,1
195.0,295.3448933,1
-26.0,279.8496844,1
210.0,327.7248714,1
-5.0,306.5587183,0
849.0,984.7882797,0
455.0,818.3545679,1
486.0,551.7288403,0
532.0,894.0495385,1
405.0,757.9318458,1
102.0,183.3777786,1
56.0,369.1019061,0
604.0,990.2051529,0
54.0,370.9772816,1
157.0,243.7706769,0
548.0,925.938776,1
-41.0,68.99652942,0
991.0,1421.320923,1
645.0,756.0679973,0
27.0,339.1586682,0
691.0,829.2656359,1
170.0,169.1983233,0
804.0,1199.676541,1
646.0,1026.612361,1
575.0,646.3327671,0
938.0,1349.050486,1
391.0,717.7842082,1
185.0,217.1123187,1
959.0,1384.454888,0
0.0,289.7409606,1
482.0,840.4155557,1
135.0,459.1875159,1
367.0,503.0045855,0
581.0,970.3531633,0
658.0,1037.366743,1
606.0,993.4533146,1
17.0,135.029154,0
552.0,924.7304307,0
258.0,608.6764923,0
322.0,663.5050165,0
706.0,1095.609143,1
459.0,808.7641293,1
735.0,1115.119426,0
32.0,122.5381574,1
432.0,528.8402329,0
707.0,1103.152986,1
559.0,923.4861184,0
131.0,165.1492808,0
866.0,959.5729378,0
143.0,237.1916101,0
667.0,1064.759673,1
55.0,365.5663109,1
111.0,175.0312676,0
120.0,237.2619912,1
483.0,635.2234047,1
108.0,152.2635251,0
380.0,732.577979,1
415.0,779.1087709,0
977.0,1186.902993,0
32.0,165.4226072,0
0.0,290.7439262,1
-48.0,241.3056097,0
830.0,1004.852393,0
326.0,679.253974,0
-88.0,201.0740072,1
451.0,504.2687493,0
542.0,927.2404071,0
300.0,413.770121,0
418.0,773.6402809,1
708.0,1092.338675,1
638.0,797.4034324,1
474.0,616.5214646,0
637.0,746.0085684,1
438.0,542.6985106,1
210.0,381.7649646,0
427.0,790.8013264,0
677.0,807.1855489,0
139.0,191.6947604,0
786.0,1183.947973,1
164.0,218.4142795,0
521.0,640.7983017,1
524.0,903.3467476,1
-95.0,195.2819759,1
425.0,760.0345433,0
264.0,602.626253,1
548.0,705.360319,1
410.0,744.7304169,0
287.0,376.9341821,0
108.0,443.8923841,0
-58.0,-25.40140285,0
443.0,807.2687931,1
-72.0,-33.79961479,0
289.0,633.093201,0
966.0,1140.011421,0
393.0,755.0319879,1
490.0,859.4836294,0
689.0,779.733123,0
869.0,1039.53411,1
85.0,63.94488775,1
238.0,577.1136186,1
21.0,56.90087588,0
-81.0,24.59641115,1
-15.0,293.8219264,0
154.0,119.0789628,1
285.0,390.6451371,1
-34.0,271.4167426,1
-69.0,209.0920712,1
875.0,1024.972865,1
88.0,78.95994875,1
595.0,779.6702914,1
706.0,824.740688,0
58.0,373.8318392,1
682.0,1068.543167,0
772.0,1177.052859,0
490.0,852.7106184,0
470.0,630.4308352,1
214.0,316.3704897,1
811.0,1045.766158,0
114.0,437.3431659,0
445.0,816.2007679,1
954.0,1366.260563,1
961.0,1385.458837,0
735.0,1123.35822,0
264.0,339.8136408,0
823.0,996.0112924,0
623.0,722.1205315,1
190.0,516.9350455,1
95.0,413.3856456,0
437.0,623.2250157,0
230.0,570.6945439,0
180.0,493.648827,0
598.0,975.7164459,0
911.0,1350.980697,0
-93.0,48.53774361,0
394.0,498.2035907,1
621.0,1006.044966,0
70.0,381.7492102,1
463.0,808.4041151,0
-79.0,223.3281516,1
588.0,724.2411313,1
618.0,991.2149581,1
562.0,928.9085048,1
813.0,1227.39209,1
665.0,798.900765,0
804.0,1194.430174,0
343.0,495.6444076,1
587.0,965.0672042,0
837.0,951.7136859,1
510.0,871.9451964,1
138.0,458.6035506,1
310.0,650.8121734,1
294.0,447.5896875,1
391.0,477.3443049,0
536.0,931.9728965,1
559.0,931.7063787,1
152.0,213.3253857,0
767.0,961.6173589,0
668.0,1066.293478,0
550.0,662.8893717,1
895.0,1308.102531,1
716.0,812.2563855,1
892.0,1293.437694,0
565.0,957.0034081,1
220.0,296.076707,1
974.0,1152.308706,1
961.0,1389.50199,1
521.0,580.2873299,0
758.0,893.7054196,1
-47.0,251.4432615,1
906.0,1105.010892,1
34.0,353.0911985,0
349.0,705.6821336,1
490.0,638.7611568,0
164.0,234.7913334,1
817.0,1203.301219,1
852.0,937.5017589,0
-41.0,258.9256054,0
524.0,650.7506569,1
651.0,769.8885283,0
186.0,504.2988251,0
55.0,381.2441218,1
686.0,799.4668249,1
925.0,1349.588926,1
260.0,591.6772702,1
-94.0,186.9767148,0
282.0,355.0919537,1
-65.0,-12.92542878,1
826.0,1221.237262,1
320.0,431.9234658,1
122.0,274.8409421,1
532.0,612.0047737,1
951.0,1360.777953,1
899.0,1336.926688,0
133.0,186.2947129,1
375.0,469.4292121,1
241.0,585.6623375,0
280.0,375.0089779,0
320.0,388.8357283,0
603.0,983.540935,0
786.0,1172.857792,0
923.0,1052.339103,0
128.0,157.106087,0
668.0,792.9927459,0
462.0,802.6561965,1
239.0,566.9052578,1
873.0,1274.024714,0
658.0,780.7657862,1
301.0,657.9596138,0
109.0,149.1359525,1
-89.0,205.3514702,1
754.0,828.0824564,1
947.0,1057.787471,0
828.0,1223.152664,1
112.0,149.4967458,1
887.0,1047.419677,0
965.0,1197.288753,1
688.0,842.9647203,0
268.0,312.4388875,1
485.0,568.1465582,0
-71.0,-60.57879911,1
50.0,363.3923599,1
495.0,601.0372414,0
-96.0,-39.81264106,0
656.0,1039.083425,1
367.0,481.260107,1
539.0,926.2454186,0
259.0,278.6281305,0
964.0,1149.176383,0
129.0,454.8956132,1
905.0,1314.527754,1
382.0,734.6533043,0
792.0,883.2985781,0
302.0,342.1035472,1
559.0,651.4592614,0
462.0,519.1243027,0
866.0,1282.086435,1
699.0,838.7062806,0
482.0,847.7113544,0
-5.0,306.87491,1
620.0,761.0218401,0
720.0,884.6016249,0
644.0,716.5250029,1
763.0,886.1472335,0
132.0,464.7124595,0
118.0,169.9328097,1
127.0,442.9394811,0
145.0,467.9324739,1
899.0,991.8792052,0
684.0,1086.10097,1
61.0,78.70012626,1
29.0,106.6977154,1
45.0,138.8058353,0
814.0,1020.457586,1
916.0,1343.010632,0
216.0,306.3436979,0
235.0,578.463215,0
-48.0,258.0200815,1
497.0,585.621514,1
603.0,744.9941168,1
475.0,837.5778355,0
729.0,839.3169268,1
129.0,204.2424407,0
211.0,539.3294292,1
866.0,1025.760179,0
-99.0,189.0691328,1
180.0,237.3265798,1
666.0,1053.56847,1
570.0,674.0967496,1
883.0,1014.546201,1
794.0,1191.559011,1
446.0,491.7698426,1
98.0,422.395749,1
938.0,1353.279176,1
688.0,840.8911682,1
213.0,392.9230023,0
-25.0,25.06173345,1
514.0,667.2306744,1
558.0,941.6121507,1
500.0,860.89261,0
51.0,116.4134009,1
940.0,1113.492585,1
939.0,1364.518955,0
221.0,262.4897155,1
821.0,958.9437161,1
680.0,1053.069745,0
34.0,361.2216232,1
591.0,972.3019511,1
657.0,1040.847731,1
-73.0,-24.68833471,0
768.0,930.5732748,1
380.0,743.0972242,1
186.0,233.9598642,0
55.0,128.3390596,1
358.0,555.2490639,1
697.0,1084.385728,1
578.0,701.7938561,0
323.0,654.1573751,0
565.0,936.2921219,1
523.0,715.0580688,0
889.0,1305.984068,0
212.0,200.4231456,1
960.0,1084.36683,0
413.0,453.6119448,0
629.0,705.0264596,1
531.0,908.950415,1
900.0,1058.498643,0
977.0,1132.683856,1
-81.0,-20.94402648,1
316.0,369.7225658,0
314.0,422.5909583,1
516.0,640.1885753,0
-56.0,248.2905419,1
96.0,425.4797718,0
179.0,209.7523338,0
-48.0,246.8150008,0
597.0,981.4577074,1
374.0,711.73451,0
-93.0,-72.73442253,0
720.0,1098.357556,1
423.0,417.9333477,0
-39.0,245.7979035,0
813.0,989.4202574,1
190.0,179.708824,1
126.0,294.1732799,0
416.0,790.5067204,1
439.0,572.8485778,1
982.0,1412.300142,1
302.0,648.770735,1
315.0,505.050933,0
220.0,549.2370014,1
968.0,1110.196355,1
406.0,763.3543911,1
933.0,1124.081383,0
124.0,448.0556586,0
393.0,737.6864128,1
950.0,1085.858122,0
163.0,490.986428,1
367.0,481.0753173,1
921.0,1069.07063,1
296.0,652.6263017,1
101.0,428.9046775,0
-80.0,230.8595278,0
28.0,49.60599066,0
777.0,912.9449052,0
707.0,1103.722324,1
64.0,140.8410128,1
772.0,888.2145738,1
878.0,1090.173394,1
491.0,842.1161041,0
615.0,781.4486391,1
409.0,518.9506484,0
-22.0,266.0452788,1
-41.0,56.20565172,1
666.0,905.3853634,0
150.0,209.6651587,0
917.0,1329.960851,0
-94.0,-51.81233377,0
-42.0,253.0766114,0
792.0,1205.007246,1
959.0,1379.731285,1
176.0,511.5857746,1
819.0,1228.733586,0
291.0,628.8479375,0
138.0,184.8586877,1
971.0,1398.296562,1
527.0,892.5722901,1
667.0,780.526441,0
711.0,1100.750535,1
672.0,832.0357378,1
915.0,1351.053633,1
108.0,195.1140665,0
181.0,507.2739398,0
-80.0,211.8039285,1
167.0,477.8070285,1
-6.0,309.417802,0
927.0,1353.604732,0
829.0,1224.961142,0
884.0,988.335531,1
109.0,228.8430264,1
98.0,149.8731293,0
772.0,1171.74152,0
109.0,430.6149503,0
630.0,1006.384248,1
373.0,727.0651213,1
370.0,441.9864098,1
298.0,389.6845329,0
273.0,333.0781179,0
286.0,335.0077234,1
30.0,68.48155137,0
364.0,712.0955524,0
519.0,887.5601027,1
521.0,655.2418527,0
793.0,944.8042585,1
574.0,933.4281913,0
743.0,939.3266223,1
938.0,1351.618177,1
733.0,1132.531723,1
171.0,511.9450699,0
453.0,827.7748825,1
876.0,1286.133896,0
662.0,1049.289746,0
374.0,474.7852322,1
645.0,1038.047655,0
12.0,47.26618326,1
-27.0,-0.140452736,1
189.0,307.819584,0
420.0,773.7251021,0
162.0,245.8981385,0
825.0,1244.866945,1
363.0,463.5226707,1
940.0,1044.239324,1
621.0,802.4322016,1
243.0,299.5336682,0
99.0,161.1908069,1
121.0,230.0261021,1
398.0,754.9877218,0
339.0,704.7116717,0
528.0,667.0652483,0
261.0,342.6735975,1
754.0,1166.173954,1
718.0,869.1066129,1
346.0,690.658552,1
826.0,1230.424814,0
445.0,810.353199,1
42.0,344.1389541,1
716.0,1087.382702,1
175.0,244.5199042,0
714.0,877.6591375,1
631.0,1016.558059,1
479.0,846.647188,1
632.0,1008.484588,1
481.0,842.1949259,0
345.0,686.132901,0
359.0,708.3311385,1
663.0,1032.8389,1
582.0,947.1597065,0
627.0,787.1397875,1
472.0,833.3034401,1
781.0,933.5385661,0
102.0,430.7408348,0
860.0,976.4113908,1
774.0,1182.528526,0
983.0,1100.062202,1
678.0,1070.972838,0
370.0,479.8383565,1
641.0,1040.990027,0
778.0,1173.213782,1
208.0,338.1178687,1
404.0,564.4379313,0
934.0,1345.794516,0
233.0,574.1328659,1
642.0,1023.230954,1
653.0,796.3788794,1
758.0,1165.247819,0
320.0,353.871482,1
61.0,367.8891342,0
913.0,1103.690369,0
730.0,1135.468155,1
31.0,53.56733755,0
938.0,1125.787252,0
458.0,820.2478353,1
850.0,1004.944058,1
451.0,802.846265,0
79.0,375.6873665,0
301.0,441.4589125,1
777.0,1191.162894,1
378.0,535.30221,1
90.0,397.5238854,0
139.0,154.6916226,1
42.0,338.5519764,1
944.0,1374.514867,0
954.0,1378.566635,0
711.0,822.31014,0
66.0,194.9327816,1
404.0,748.4703071,1
276.0,616.3847686,0
103.0,164.7237305,0
646.0,771.729422,1
426.0,775.654623,0
-48.0,32.22352344,0
293.0,365.4036048,1
757.0,867.7266175,0
902.0,1328.460115,0
538.0,680.9126563,1
49.0,44.43491118,1
729.0,880.4310413,0
702.0,1093.888414,0
906.0,1017.616633,1
405.0,758.898767,1
-10.0,286.2235464,1
904.0,1324.247061,0
477.0,531.2611443,0
483.0,853.0816148,1
767.0,1168.184977,0
-32.0,21.5979378,0
466.0,840.6848315,0
561.0,944.6124716,0
-61.0,242.0357439,1
258.0,591.0913787,0
-44.0,268.3947921,0
-32.0,261.764071,1
-56.0,238.24873,0
362.0,430.196194,0
455.0,823.597815,1
263.0,302.4085312,1
354.0,435.8868336,1
492.0,663.2629993,1
386.0,742.8119385,1
142.0,169.5205597,0
229.0,240.574654,0
343.0,696.9317439,0
51.0,72.34061509,1
769.0,967.6848492,1
593.0,678.3057745,1
658.0,810.3251447,0
152.0,220.0856443,1
619.0,983.4212334,1
70.0,197.7540883,0
389.0,503.5297514,0
934.0,1074.614876,1
-42.0,-26.60191827,0
-71.0,220.8942761,1
118.0,212.8701939,0
369.0,738.3493552,0
349.0,442.2102541,1
469.0,535.8996474,1
286.0,380.7877907,0
202.0,519.2007816,1
431.0,797.1025485,0
298.0,429.330196,0
236.0,326.5414636,1
219.0,295.5008358,0
658.0,855.0228949,1
716.0,1122.324921,1
-60.0,-29.62936675,0
51.0,381.5808222,0
813.0,1211.187293,0
209.0,316.0790644,0
69.0,112.8332275,1
177.0,519.3089206,1
39.0,139.6970698,1
474.0,832.8544809,1
47.0,124.6025473,0
